,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Label,Sep
5379,0.746,-0.557,0.287,-95.215,-86.853,-70.984,4,0
5380,0.746,-0.556,0.223,-71.655,-92.957,-80.627,4,0
5381,0.758,-0.542,0.202,-58.044,-90.088,-79.895,4,0
5382,0.865,-0.474,0.142,-59.143,-77.576,-78.369,4,0
5383,0.897,-0.488,0.116,-59.631,-64.819,-74.707,4,0
5384,0.926,-0.449,0.08,-61.768,-46.021,-75.317,4,0
5385,0.89,-0.505,0.104,-51.27,-28.015,-74.646,4,0
5386,0.902,-0.475,0.113,-42.725,-21.057,-83.252,4,0
5387,0.918,-0.45,0.11,-39.368,-17.212,-87.219,4,0
5388,0.963,-0.403,0.102,-35.461,-11.597,-85.083,4,0
5389,0.976,-0.409,0.108,-28.564,-7.751,-81.055,4,0
5390,0.999,-0.36,0.123,-21.912,-6.653,-83.374,4,0
5391,0.999,-0.352,0.15,-15.503,-4.578,-93.384,4,0
5392,0.989,-0.341,0.18,-7.935,-3.357,-99.182,4,0
5393,1.021,-0.213,0.202,1.099,-1.526,-104.492,4,0
5394,1.036,-0.113,0.204,-0.122,3.601,-100.83,4,0
5395,1.042,0.034,0.223,-10.132,9.094,-87.524,4,0
5396,1.053,0.064,0.245,-20.996,13.123,-72.937,4,0
5397,1.058,0.083,0.262,-25.33,13.245,-63.538,4,0
5398,1.051,0.09,0.273,-28.381,10.376,-48.828,4,0
5399,1.053,0.072,0.281,-26.978,5.432,-37.415,4,0
5400,1.193,0.828,-0.045,-481.262,76.721,162.354,4,0
5401,1.116,0.886,-0.207,-684.082,116.455,235.535,4,0
5402,0.997,0.651,-0.562,-856.873,166.87,280.09,4,0
5403,0.886,0.335,-0.687,-935.12,199.402,288.635,4,0
5404,0.739,-0.13,-0.692,-944.702,222.351,255.92,4,0
5405,0.434,-2.302,-0.066,-658.508,117.31,167.358,4,0
5406,0.287,-3.161,0.308,-4.211,-74.341,54.749,4,0
5407,0.093,-3.14,0.249,444.641,-189.697,-5.188,4,0
5408,0.943,-1.533,-0.8,869.141,-237.366,-46.57,4,0
5409,1.3,-0.827,-0.905,976.196,-167.847,-69.031,4,0
5410,1.112,0.105,-0.714,903.992,-107.971,-90.942,4,0
5411,1.078,0.406,-0.499,735.596,-59.082,-75.806,4,0
5412,1.152,0.606,-0.267,605.347,-26.917,-38.452,4,0
5413,1.25,0.746,0.187,408.936,12.207,28.442,4,0
5414,1.219,0.667,0.346,230.164,30.518,67.81,4,0
5415,1.171,0.298,0.469,101.135,30.334,75.745,4,0
5416,1.164,0.058,0.46,61.157,20.508,71.472,4,0
5417,1.177,-0.134,0.431,69.58,3.174,61.035,4,0
5418,1.201,-0.238,0.362,120.056,0.183,56.335,4,0
5419,1.208,-0.189,0.31,175.903,12.329,58.716,4,0
5420,1.234,-0.055,0.187,210.754,41.687,68.42,4,0
5421,1.235,0.043,0.135,218.262,73.425,83.252,4,0
5422,1.191,0.086,0.108,203.552,119.69,104.858,4,0
5423,1.04,0.056,0.164,182.312,167.114,124.512,4,0
5424,0.928,-0.017,0.219,169.189,191.528,127.93,4,0
5425,0.821,-0.098,0.293,168.091,188.477,120.728,4,0
5426,0.55,-0.175,0.511,170.593,149.536,99.854,4,0
5427,0.428,-0.121,0.618,145.935,104.797,96.375,4,0
5428,0.407,-0.032,0.718,88.379,75.256,114.014,4,0
5429,0.429,-0.115,0.725,30.579,66.589,129.211,4,0
