,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Label,Sep
4652,-0.031,0.386,1.03,53.894,-145.508,-80.261,4,0
4653,-0.017,0.549,0.967,30.579,-139.16,-70.984,4,0
4654,0.171,0.647,0.826,-19.287,-131.409,-52.551,4,0
4655,0.258,0.591,0.792,-66.101,-114.99,-42.725,4,0
4656,0.297,0.486,0.771,-80.017,-103.638,-39.429,4,0
4657,0.341,0.2,0.736,-66.895,-93.262,-39.307,4,0
4658,0.373,0.159,0.729,-34.302,-80.078,-53.833,4,0
4659,0.378,0.322,0.734,-13.306,-67.993,-69.946,4,0
4660,0.404,0.428,0.731,-20.264,-65.674,-68.726,4,0
4661,0.427,0.536,0.747,-33.325,-63.782,-56.519,4,0
4662,0.417,0.493,0.77,-46.57,-62.073,-33.569,4,0
4663,0.457,0.413,0.763,-51.147,-61.462,-25.085,4,0
4664,0.499,0.357,0.747,-49.377,-57.861,-28.015,4,0
4665,0.541,0.369,0.743,-45.288,-50.354,-30.518,4,0
4666,0.571,0.384,0.749,-37.598,-36.865,-29.175,4,0
4667,0.543,0.351,0.773,-28.381,-19.47,-28.687,4,0
4668,0.499,0.317,0.786,-19.226,-8.484,-31.738,4,0
4669,0.465,0.29,0.823,-19.653,-8.24,-42.114,4,0
4670,0.461,0.248,0.839,-24.841,-17.029,-46.753,4,0
4671,0.476,0.231,0.849,-32.898,-32.898,-37.292,4,0
4672,0.497,0.216,0.874,-30.945,-46.692,-18.433,4,0
4673,0.502,0.213,0.855,-27.832,-47.18,-9.277,4,0
4674,0.533,0.199,0.833,-23.621,-42.297,-5.981,4,0
4675,0.589,0.194,0.859,-17.7,-26.855,-8.118,4,0
4676,0.567,0.196,0.879,-14.16,-15.32,-8.545,4,0
4677,0.575,0.189,0.915,-15.869,-14.771,-13.0,4,0
4678,0.533,0.186,0.91,-21.545,-25.085,-17.456,4,0
4679,0.506,0.156,0.902,-25.269,-33.203,-20.02,4,0
4680,0.533,0.123,0.87,-28.687,-38.452,-24.841,4,0
4681,0.625,0.11,0.851,-29.541,-33.752,-31.921,4,0
4682,0.691,0.108,0.799,-25.269,-26.245,-35.339,4,0
4683,0.7,0.114,0.792,-15.808,-14.099,-37.048,4,0
4684,0.678,0.1,0.804,-6.409,-5.005,-37.415,4,0
4685,0.576,0.101,0.849,8.301,3.113,-41.748,4,0
4686,0.563,0.145,0.851,13.977,3.174,-50.11,4,0
4687,0.577,0.226,0.843,10.437,-1.16,-55.908,4,0
4688,0.606,0.271,0.826,3.052,-2.991,-58.167,4,0
4689,0.626,0.295,0.82,-8.606,-0.671,-55.786,4,0
4690,0.599,0.281,0.828,-13.306,5.859,-48.157,4,0
4691,0.572,0.255,0.853,-5.493,11.963,-36.743,4,0
4692,0.523,0.239,0.903,11.23,11.353,-26.55,4,0
4693,0.788,1.242,0.233,-632.568,306.458,224.365,4,0
4694,0.489,0.849,0.088,-910.889,418.274,204.956,4,0
4695,0.304,0.312,-0.447,-1162.048,424.194,117.554,4,0
4696,0.337,-0.209,-0.702,-1289.49,386.23,1.648,4,0
4697,0.364,-0.932,-0.789,-1251.16,273.376,-101.013,4,0
4698,-0.107,-2.528,-0.401,-941.833,-1.282,-161.804,4,0
4699,-0.076,-2.916,0.232,-420.532,-207.336,-252.808,4,0
4700,-0.368,-2.795,0.301,361.45,-347.168,-246.277,4,0
4701,-0.158,-1.62,-0.786,849.915,-427.979,-176.208,4,0
4702,0.422,-0.931,-1.223,1022.034,-398.682,-155.457,4,0
4703,1.162,-0.413,-0.992,1060.303,-266.846,-154.053,4,0
4704,0.957,-0.041,-0.82,941.833,-207.581,-193.542,4,0
4705,0.65,0.513,-0.408,712.952,-172.363,-225.647,4,0
4706,0.714,0.838,-0.06,472.717,-112.549,-208.069,4,0
4707,0.881,0.924,0.254,321.289,-55.115,-156.677,4,0
4708,1.065,0.906,0.662,119.751,31.738,-69.519,4,0
4709,1.021,0.686,0.75,-22.156,93.872,-16.968,4,0
4710,0.833,0.154,0.925,-84.473,118.042,-5.798,4,0
4711,0.712,-0.081,0.999,-85.083,111.816,-13.428,4,0
4712,0.597,-0.251,1.044,-41.443,70.984,-37.17,4,0
4713,0.561,-0.285,0.993,31.128,13.123,-65.796,4,0
4714,0.642,-0.163,0.931,96.619,-24.963,-79.529,4,0
4715,0.85,0.212,0.758,118.164,-30.151,-82.703,4,0
4716,0.909,0.389,0.684,103.699,-20.142,-80.811,4,0
4717,0.925,0.529,0.648,50.537,-1.77,-64.514,4,0
4718,0.924,0.645,0.593,-12.939,20.264,-37.903,4,0
4719,0.925,0.542,0.542,-48.34,33.997,-21.973,4,0
4720,0.928,0.466,0.516,-51.147,39.795,-21.179,4,0
4721,0.95,0.422,0.486,-32.41,41.016,-26.184,4,0
4722,0.962,0.448,0.474,0.549,35.583,-29.541,4,0
4723,1.061,0.614,0.447,25.879,32.532,-31.86,4,0
4724,1.173,0.734,0.428,34.851,38.94,-34.241,4,0
4725,1.322,0.926,0.4,30.884,49.011,-32.043,4,0
4726,1.575,1.387,0.399,24.292,66.284,-15.381,4,0
4727,1.653,1.555,0.371,30.579,75.195,28.32,4,0
4728,1.789,1.529,0.334,46.57,86.67,79.895,4,0
4729,1.799,1.426,0.334,55.908,93.872,105.347,4,0
4730,1.772,1.365,0.363,75.256,111.877,137.024,4,0
4731,1.526,1.437,0.23,67.688,124.451,168.335,4,0
4732,1.349,1.406,0.182,34.363,140.259,211.243,4,0
4733,0.689,0.979,0.131,11.414,125.061,248.962,4,0
4734,0.32,0.715,0.306,6.226,129.761,263.672,4,0
