,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Label,Sep
7016,0.179,-0.178,0.857,-81.299,-17.944,52.124,6,0
7017,0.193,-0.237,0.861,-95.276,-19.104,49.866,6,0
7018,0.178,-0.33,0.861,-99.67,-25.879,51.514,6,0
7019,0.158,-0.39,0.87,-92.468,-40.466,53.589,6,0
7020,0.153,-0.367,0.858,-96.191,-66.711,55.115,6,0
7021,0.151,-0.306,0.837,-111.267,-86.975,55.298,6,0
7022,0.219,-0.27,0.821,-146.973,-110.229,55.115,6,0
7023,0.234,-0.308,0.822,-193.298,-125.305,55.054,6,0
7024,0.251,-0.358,0.749,-244.263,-143.86,48.584,6,0
7025,0.249,-0.463,0.715,-280.884,-156.921,39.917,6,0
7026,0.298,-0.685,0.7,-284.119,-165.466,43.396,6,0
7027,0.487,-1.049,0.726,-268.188,-179.321,54.382,6,1
7028,0.611,-1.129,0.72,-253.906,-199.585,58.777,6,0
7029,0.86,-1.122,0.63,-261.23,-214.966,43.823,6,0
